Date,Close,Volume,Open,High,Low
10/08/2019,0.096,,0.096,0.096,0.096
10/09/2019,0.03,2002.0,0.03,0.03,0.03
10/10/2019,0.1,241.0,0.068,0.1,0.068
10/11/2019,0.1,,0.1,0.1,0.1
10/14/2019,0.1,,0.1,0.1,0.1
10/15/2019,0.1,,0.1,0.1,0.1
10/16/2019,0.1,,0.1,0.1,0.1
10/17/2019,0.1,,0.1,0.1,0.1
10/18/2019,0.1,,0.1,0.1,0.1
10/21/2019,0.1,,0.1,0.1,0.1
10/22/2019,0.1,,0.1,0.1,0.1
10/23/2019,0.1,,0.1,0.1,0.1
10/24/2019,0.1,,0.1,0.1,0.1
10/25/2019,0.1,,0.1,0.1,0.1
10/28/2019,0.1,,0.1,0.1,0.1
10/29/2019,0.1,1101.0,0.0896,0.1,0.0896
10/30/2019,0.1,,0.1,0.1,0.1
10/31/2019,0.1,,0.1,0.1,0.1
11/01/2019,0.1,,0.1,0.1,0.1
11/04/2019,0.1,,0.1,0.1,0.1
11/05/2019,0.1,,0.1,0.1,0.1
11/06/2019,0.1,,0.1,0.1,0.1
11/07/2019,0.1,,0.1,0.1,0.1
11/08/2019,0.1,,0.1,0.1,0.1
11/11/2019,0.1,,0.1,0.1,0.1
11/12/2019,0.1,,0.1,0.1,0.1
11/13/2019,0.1,,0.1,0.1,0.1
11/14/2019,0.04,248.0,0.04,0.04,0.04
11/15/2019,0.1,218.0,0.0999,0.1,0.0999
11/18/2019,0.1,,0.1,0.1,0.1
11/19/2019,0.06,300.0,0.06,0.06,0.06
11/20/2019,0.06,,0.06,0.06,0.06
11/21/2019,0.06,,0.06,0.06,0.06
11/22/2019,0.1,105.0,0.1,0.1,0.1
11/25/2019,0.1,,0.1,0.1,0.1
11/26/2019,0.1,,0.1,0.1,0.1
11/27/2019,0.1,,0.1,0.1,0.1
11/29/2019,0.1,,0.1,0.1,0.1
12/02/2019,0.1,,0.1,0.1,0.1
12/03/2019,0.1,,0.1,0.1,0.1
12/04/2019,0.1,,0.1,0.1,0.1
12/05/2019,0.1,,0.1,0.1,0.1
12/06/2019,0.1,,0.1,0.1,0.1
12/09/2019,0.1,541.0,0.04,0.1,0.04
12/10/2019,0.1,,0.1,0.1,0.1
12/11/2019,0.1,,0.1,0.1,0.1
12/12/2019,0.1,,0.1,0.1,0.1
12/13/2019,0.1,,0.1,0.1,0.1
12/16/2019,0.1,,0.1,0.1,0.1
12/17/2019,0.1,,0.1,0.1,0.1
12/18/2019,0.1,,0.1,0.1,0.1
12/19/2019,0.1,,0.1,0.1,0.1
12/20/2019,0.095,2460.0,0.066,0.095,0.032
12/23/2019,0.1,108.0,0.1,0.1,0.1
12/24/2019,0.0999,17448.0,0.088,0.0999,0.088
12/26/2019,0.0999,,0.0999,0.0999,0.0999
12/27/2019,0.0999,,0.0999,0.0999,0.0999
12/30/2019,0.1,471.0,0.0266,0.1,0.0266
12/31/2019,0.1,1000.0,0.1,0.1,0.1
01/02/2020,0.05,1055.0,0.05,0.05,0.05
01/03/2020,0.1,1174.0,0.1,0.1,0.0121
01/06/2020,0.1,,0.1,0.1,0.1
01/07/2020,0.1,,0.1,0.1,0.1
01/08/2020,0.1,,0.1,0.1,0.1
01/09/2020,0.1,,0.1,0.1,0.1
01/10/2020,0.08,7777.0,0.08,0.08,0.08
01/13/2020,0.1,210.0,0.095,0.1,0.095
01/14/2020,0.1,,0.1,0.1,0.1
01/15/2020,0.1,,0.1,0.1,0.1
01/16/2020,0.1,,0.1,0.1,0.1
01/17/2020,0.1,,0.1,0.1,0.1
01/21/2020,0.1,110.0,0.1,0.1,0.1
01/22/2020,0.1,,0.1,0.1,0.1
01/23/2020,0.1,100.0,0.1,0.1,0.1
01/24/2020,0.1,,0.1,0.1,0.1
01/27/2020,0.1,,0.1,0.1,0.1
01/28/2020,0.1,,0.1,0.1,0.1
01/29/2020,0.1,,0.1,0.1,0.1
01/30/2020,0.1,,0.1,0.1,0.1
01/31/2020,0.1,,0.1,0.1,0.1
02/03/2020,0.1,,0.1,0.1,0.1
02/04/2020,0.1,,0.1,0.1,0.1
02/05/2020,0.1,,0.1,0.1,0.1
02/06/2020,0.1,1100.0,0.0266,0.1,0.0266
02/07/2020,0.1,,0.1,0.1,0.1
02/10/2020,0.1,,0.1,0.1,0.1
02/11/2020,0.1,,0.1,0.1,0.1
02/12/2020,0.1,,0.1,0.1,0.1
02/13/2020,0.1,,0.1,0.1,0.1
02/14/2020,0.1,,0.1,0.1,0.1
02/18/2020,0.1,,0.1,0.1,0.1
02/19/2020,0.1,6024.0,0.1,0.1,0.1
02/20/2020,0.1,,0.1,0.1,0.1
02/21/2020,0.1,,0.1,0.1,0.1
02/24/2020,0.1,,0.1,0.1,0.1
02/25/2020,0.1,,0.1,0.1,0.1
02/26/2020,0.1,,0.1,0.1,0.1
02/27/2020,0.1,,0.1,0.1,0.1
02/28/2020,0.1,,0.1,0.1,0.1
03/02/2020,0.1,,0.1,0.1,0.1
03/03/2020,0.1,,0.1,0.1,0.1
03/04/2020,0.1,,0.1,0.1,0.1
03/05/2020,0.1,,0.1,0.1,0.1
03/06/2020,0.09,300.0,0.09,0.09,0.09
03/09/2020,0.09,,0.09,0.09,0.09
03/10/2020,0.09,391.0,0.1,0.1,0.0804
03/11/2020,0.09,101.0,0.09,0.09,0.09
03/12/2020,0.09,,0.09,0.09,0.09
03/13/2020,0.09,,0.09,0.09,0.09
03/16/2020,0.09,,0.09,0.09,0.09
03/17/2020,0.1,140.0,0.1,0.1,0.1
03/18/2020,0.1,,0.1,0.1,0.1
03/19/2020,0.1,,0.1,0.1,0.1
03/20/2020,0.1,,0.1,0.1,0.1
03/23/2020,0.1,,0.1,0.1,0.1
03/24/2020,0.1,,0.1,0.1,0.1
03/25/2020,0.1,,0.1,0.1,0.1
03/26/2020,0.1,,0.1,0.1,0.1
03/27/2020,0.1,,0.1,0.1,0.1
03/30/2020,0.1,,0.1,0.1,0.1
03/31/2020,0.1,,0.1,0.1,0.1
04/01/2020,0.1,,0.1,0.1,0.1
04/02/2020,0.1,,0.1,0.1,0.1
04/03/2020,0.1,1000.0,0.1,0.1,0.1
04/06/2020,0.1,5000.0,0.0999,0.1,0.0999
04/07/2020,0.1,,0.1,0.1,0.1
04/08/2020,0.1,,0.1,0.1,0.1
04/09/2020,0.1,,0.1,0.1,0.1
04/13/2020,0.14,1567.0,0.016,0.15,0.016
04/14/2020,0.14,5130.0,0.14,0.14,0.14
04/15/2020,0.14,,0.14,0.14,0.14
04/16/2020,0.1399,500.0,0.0285,0.14,0.0285
04/17/2020,0.1399,262.0,0.1399,0.1399,0.1399
04/20/2020,0.1,1855.0,0.0811,0.1,0.0811
04/21/2020,0.1,,0.1,0.1,0.1
04/22/2020,0.1,,0.1,0.1,0.1
04/23/2020,0.1,324.0,0.1,0.1,0.1
04/24/2020,0.1,,0.1,0.1,0.1
04/27/2020,0.1,,0.1,0.1,0.1
04/28/2020,0.1,,0.1,0.1,0.1
04/29/2020,0.1,,0.1,0.1,0.1
04/30/2020,0.1,,0.1,0.1,0.1
05/01/2020,0.1,,0.1,0.1,0.1
05/04/2020,0.1,4000.0,0.1,0.1,0.1
05/05/2020,0.1,,0.1,0.1,0.1
05/06/2020,0.099,1000.0,0.099,0.099,0.099
05/07/2020,0.099,,0.099,0.099,0.099
05/08/2020,0.099,,0.099,0.099,0.099
05/11/2020,0.1,1503.0,0.099,0.1,0.03
05/12/2020,0.1,,0.1,0.1,0.1
05/13/2020,0.1,,0.1,0.1,0.1
05/14/2020,0.099,500.0,0.099,0.099,0.099
05/15/2020,0.099,,0.099,0.099,0.099
05/18/2020,0.099,,0.099,0.099,0.099
05/19/2020,0.099,,0.099,0.099,0.099
05/20/2020,0.1,220.0,0.03,0.1,0.03
05/21/2020,0.1,,0.1,0.1,0.1
05/22/2020,0.1,,0.1,0.1,0.1
05/26/2020,0.1,,0.1,0.1,0.1
05/27/2020,0.1,,0.1,0.1,0.1
05/28/2020,0.1,220.0,0.055,0.1,0.055
05/29/2020,0.03,940.0,0.08,0.08,0.03
06/01/2020,0.1,240.0,0.1,0.1,0.1
06/02/2020,0.1,,0.1,0.1,0.1
06/03/2020,0.1,,0.1,0.1,0.1
06/04/2020,0.0975,200.0,0.0975,0.0975,0.0975
06/05/2020,0.0975,,0.0975,0.0975,0.0975
06/08/2020,0.026,1200.0,0.099,0.099,0.026
06/09/2020,0.026,,0.026,0.026,0.026
06/10/2020,0.026,,0.026,0.026,0.026
06/11/2020,0.099,2220.0,0.1,0.1,0.0975
06/12/2020,0.0975,1123.0,0.0271,0.0975,0.0271
06/15/2020,0.1,9078.0,0.041,0.1,0.041
06/16/2020,0.0945,700.0,0.0945,0.0945,0.0945
06/17/2020,0.0945,,0.0945,0.0945,0.0945
06/18/2020,0.0945,,0.0945,0.0945,0.0945
06/19/2020,0.0945,,0.0945,0.0945,0.0945
06/22/2020,0.0945,,0.0945,0.0945,0.0945
06/23/2020,0.0945,,0.0945,0.0945,0.0945
06/24/2020,0.0945,,0.0945,0.0945,0.0945
06/25/2020,0.0945,,0.0945,0.0945,0.0945
06/26/2020,0.0945,,0.0945,0.0945,0.0945
06/29/2020,0.0945,,0.0945,0.0945,0.0945
06/30/2020,0.0945,,0.0945,0.0945,0.0945
07/01/2020,0.0271,998.0,0.0261,0.0714,0.0261
07/02/2020,0.1,120.0,0.1,0.1,0.1
07/06/2020,0.1,,0.1,0.1,0.1
07/07/2020,0.1,658.0,0.1,0.1,0.1
07/08/2020,0.1,,0.1,0.1,0.1
07/09/2020,0.0499,108.0,0.0499,0.0499,0.0499
07/10/2020,0.06,4523.0,0.1,0.1,0.06
07/13/2020,0.1,120.0,0.1,0.1,0.1
07/14/2020,0.1,,0.1,0.1,0.1
07/15/2020,0.1,1836.0,0.1,0.1,0.1
07/16/2020,0.1,4000.0,0.06,0.1,0.06
07/17/2020,0.1,,0.1,0.1,0.1
07/20/2020,0.1,,0.1,0.1,0.1
07/21/2020,0.1,,0.1,0.1,0.1
07/22/2020,0.1,,0.1,0.1,0.1
07/23/2020,0.1,,0.1,0.1,0.1
07/24/2020,0.1,,0.1,0.1,0.1
07/27/2020,0.11,662.0,0.061,0.148,0.061
07/28/2020,0.198,120.0,0.198,0.198,0.198
07/29/2020,0.198,,0.198,0.198,0.198
07/30/2020,0.198,,0.198,0.198,0.198
07/31/2020,0.198,,0.198,0.198,0.198
08/03/2020,0.198,1570.0,0.198,0.198,0.198
08/04/2020,0.15,1330.0,0.15,0.15,0.06
08/05/2020,0.15,220.0,0.0605,0.15,0.0605
08/06/2020,0.15,,0.15,0.15,0.15
08/07/2020,0.15,,0.15,0.15,0.15
08/10/2020,0.061,406.0,0.061,0.061,0.061
08/11/2020,0.15,100.0,0.15,0.15,0.15
08/12/2020,0.15,,0.15,0.15,0.15
08/13/2020,0.15,,0.15,0.15,0.15
08/14/2020,0.15,,0.15,0.15,0.15
08/17/2020,0.15,,0.15,0.15,0.15
08/18/2020,0.15,,0.15,0.15,0.15
08/19/2020,0.15,,0.15,0.15,0.15
08/20/2020,0.15,,0.15,0.15,0.15
08/21/2020,0.135,460.0,0.135,0.135,0.135
08/24/2020,0.197,1916.0,0.148,0.197,0.062
08/25/2020,0.197,326.0,0.16,0.197,0.16
08/26/2020,0.197,418.0,0.063,0.197,0.063
08/27/2020,0.197,,0.197,0.197,0.197
08/28/2020,0.197,,0.197,0.197,0.197
08/31/2020,0.197,,0.197,0.197,0.197
09/01/2020,0.0633,970.0,0.17,0.17,0.0633
09/02/2020,0.065,2416.0,0.197,0.197,0.065
09/03/2020,0.065,,0.065,0.065,0.065
09/04/2020,0.197,100.0,0.197,0.197,0.197
09/08/2020,0.197,1101.0,0.072,0.197,0.072
09/09/2020,0.197,,0.197,0.197,0.197
09/10/2020,0.073,410.0,0.073,0.073,0.073
09/11/2020,0.197,100.0,0.197,0.197,0.197
09/14/2020,0.197,,0.197,0.197,0.197
09/15/2020,0.197,,0.197,0.197,0.197
09/16/2020,0.197,,0.197,0.197,0.197
09/17/2020,0.197,,0.197,0.197,0.197
09/18/2020,0.187,1330.0,0.075,0.187,0.075
09/21/2020,0.187,,0.187,0.187,0.187
09/22/2020,0.187,,0.187,0.187,0.187
09/23/2020,0.187,1014.0,0.1585,0.187,0.1585
09/24/2020,0.1689,400.0,0.1689,0.1689,0.1689
09/25/2020,0.1689,,0.1689,0.1689,0.1689
09/28/2020,0.0759,462.0,0.0759,0.0759,0.0759
09/29/2020,0.078,100.0,0.078,0.078,0.078
09/30/2020,0.078,1000.0,0.0784,0.0784,0.078
10/01/2020,0.1689,100.0,0.1689,0.1689,0.1689
10/02/2020,0.1689,121.0,0.1689,0.1689,0.1689
10/05/2020,0.185,732.0,0.0785,0.185,0.0785
10/06/2020,0.185,,0.185,0.185,0.185
10/07/2020,0.185,,0.185,0.185,0.185
10/08/2020,0.185,,0.185,0.185,0.185
10/09/2020,0.185,,0.185,0.185,0.185
10/12/2020,0.177,100.0,0.177,0.177,0.177
10/13/2020,0.177,,0.177,0.177,0.177
10/14/2020,0.177,,0.177,0.177,0.177
10/15/2020,0.185,200.0,0.185,0.185,0.185
10/16/2020,0.185,,0.185,0.185,0.185
10/19/2020,0.185,,0.185,0.185,0.185
10/20/2020,0.185,,0.185,0.185,0.185
10/21/2020,0.185,,0.185,0.185,0.185
10/22/2020,0.185,,0.185,0.185,0.185
10/23/2020,0.185,,0.185,0.185,0.185
10/26/2020,0.081,4200.0,0.147,0.147,0.081
10/27/2020,0.081,,0.081,0.081,0.081
10/28/2020,0.081,,0.081,0.081,0.081
10/29/2020,0.081,,0.081,0.081,0.081
10/30/2020,0.081,,0.081,0.081,0.081
11/02/2020,0.081,,0.081,0.081,0.081
11/03/2020,0.081,,0.081,0.081,0.081
11/04/2020,0.0819,301.0,0.18,0.18,0.0819
11/05/2020,0.081,3812.0,0.0819,0.0819,0.081
11/06/2020,0.1382,100.0,0.1382,0.1382,0.1382
11/09/2020,0.1382,,0.1382,0.1382,0.1382
11/10/2020,0.147,824.0,0.06,0.185,0.06
11/11/2020,0.1635,150.0,0.1635,0.1635,0.1635
11/12/2020,0.147,1055.0,0.065,0.147,0.065
11/13/2020,0.185,3791.0,0.185,0.185,0.185
11/16/2020,0.185,,0.185,0.185,0.185
11/17/2020,0.2,218.0,0.147,0.2,0.147
11/18/2020,0.2,,0.2,0.2,0.2
11/19/2020,0.2,,0.2,0.2,0.2
11/20/2020,0.147,548.0,0.08,0.147,0.08
11/23/2020,0.147,,0.147,0.147,0.147
11/24/2020,0.147,,0.147,0.147,0.147
11/25/2020,0.147,,0.147,0.147,0.147
11/27/2020,0.08,120.0,0.08,0.08,0.08
11/30/2020,0.08,,0.08,0.08,0.08
12/01/2020,0.08,,0.08,0.08,0.08
12/02/2020,0.08,,0.08,0.08,0.08
12/03/2020,0.06,106.0,0.06,0.06,0.06
12/04/2020,0.06,340.0,0.06,0.06,0.06
12/07/2020,0.0046,3000.0,0.008,0.008,0.0046
12/08/2020,0.0046,,0.0046,0.0046,0.0046
12/09/2020,0.0046,,0.0046,0.0046,0.0046
12/10/2020,0.0046,,0.0046,0.0046,0.0046
12/11/2020,0.005,100.0,0.005,0.005,0.005
12/14/2020,0.005,,0.005,0.005,0.005
12/15/2020,0.005,,0.005,0.005,0.005
12/16/2020,0.005,,0.005,0.005,0.005
12/17/2020,0.185,102.0,0.185,0.185,0.185
12/18/2020,0.185,,0.185,0.185,0.185
12/21/2020,0.185,,0.185,0.185,0.185
12/22/2020,0.15,2999.0,0.1419,0.15,0.1419
12/23/2020,0.15,,0.15,0.15,0.15
12/24/2020,0.15,,0.15,0.15,0.15
12/28/2020,0.15,,0.15,0.15,0.15
12/29/2020,0.15,,0.15,0.15,0.15
12/30/2020,0.15,,0.15,0.15,0.15
12/31/2020,0.15,,0.15,0.15,0.15
01/04/2021,0.185,100.0,0.185,0.185,0.185
01/05/2021,0.1,9421.0,0.2,0.2,0.1
01/06/2021,0.09,105.0,0.09,0.09,0.09
01/07/2021,0.09,,0.09,0.09,0.09
01/08/2021,0.1225,100.0,0.1225,0.1225,0.1225
01/11/2021,0.1225,,0.1225,0.1225,0.1225
01/12/2021,0.1225,,0.1225,0.1225,0.1225
01/13/2021,0.1225,,0.1225,0.1225,0.1225
01/14/2021,0.1225,,0.1225,0.1225,0.1225
01/15/2021,0.1439,13112.0,0.15,0.2,0.1339
01/19/2021,0.16,5250.0,0.12,0.16,0.12
01/20/2021,0.16,,0.16,0.16,0.16
01/21/2021,0.102,2984.0,0.188,0.201,0.102
01/22/2021,0.28,7300.0,0.3,0.3,0.2
01/25/2021,0.2,622.0,0.102,0.2,0.102
01/26/2021,0.419,10504.0,0.3,0.44,0.298
01/27/2021,0.35,2540.0,0.4,0.4,0.3
01/28/2021,0.3299,19200.0,0.35,0.35,0.1012
01/29/2021,0.33,106.0,0.33,0.33,0.33
02/01/2021,0.44,241.0,0.1,0.44,0.1
02/02/2021,0.11,5525.0,0.12,0.4,0.11
02/03/2021,0.11,800.0,0.11,0.11,0.11
02/04/2021,0.11,,0.11,0.11,0.11
02/05/2021,0.1105,217.0,0.1105,0.1105,0.1105
02/08/2021,0.1105,800.0,0.1105,0.1105,0.1105
02/09/2021,0.35,1627.0,0.11,0.4399,0.1
02/10/2021,0.09,5108.0,0.1109,0.1109,0.09
02/11/2021,0.09,,0.09,0.09,0.09
02/12/2021,0.09,,0.09,0.09,0.09
02/16/2021,0.2999,2457.0,0.09,0.3,0.09
02/17/2021,0.2999,1007.0,0.2999,0.2999,0.2999
02/18/2021,0.29,2599.0,0.29,0.29,0.29
02/19/2021,0.29,110.0,0.29,0.29,0.29
02/22/2021,0.29,,0.29,0.29,0.29
02/23/2021,0.29,,0.29,0.29,0.29
02/24/2021,0.29,,0.29,0.29,0.29
02/25/2021,0.28,500.0,0.28,0.28,0.28
02/26/2021,0.28,,0.28,0.28,0.28
03/01/2021,0.28,,0.28,0.28,0.28
03/02/2021,0.28,,0.28,0.28,0.28
03/03/2021,0.25,490.0,0.25,0.26,0.25
03/04/2021,0.12,3054.0,0.11,0.12,0.11
03/05/2021,0.15,5969.0,0.15,0.15,0.15
03/08/2021,0.15,,0.15,0.15,0.15
03/09/2021,0.11,500.0,0.11,0.11,0.11
03/10/2021,0.11,,0.11,0.11,0.11
03/11/2021,0.11,,0.11,0.11,0.11
03/12/2021,0.11,,0.11,0.11,0.11
